WBID,Name,Flow_Regim,Notice,Flow_Durat,Site_Visit,WetDry_Map,Water_Watc,GIS_Imager,Modeled,Historical,Other,WSHED,Length_Mi,Webpage,FR_Text,Shape__Len
AZ15040004-058,Strayhorse Creek,I,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,Yes,No,No,No,Yes,No,No,UG,11.1911445561,www.azdeq.gov/flowregimes,Intermittent,18010.4373654
AZ15060102-206-I,Smith Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,No,Yes,No,SR,3.52494927411,www.azdeq.gov/flowregimes,Perennial,5672.86731033
AZ15040004-598,Spring to K P Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,Yes,No,No,No,No,No,No,UG,2.15236277964,www.azdeq.gov/flowregimes,Perennial,3463.89905303
AZ15060105-371,Tonto Spring,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,Yes,No,No,SR,0.0629885335948,www.azdeq.gov/flowregimes,Perennial,101.37042135
AZ15020001-216,Trib to Fish Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,Yes,No,No,No,No,No,No,LC,2.05345866052,www.azdeq.gov/flowregimes,Perennial,3304.72798401
AZ15050301-010,Santa Cruz River,I,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,No,Yes,Yes,No,SC,15.0652363974,www.azdeq.gov/flowregimes,Intermittent,24245.1962952
AZ15060203-265,Thicket Spring,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,Yes,No,No,VR,0.638821315625,www.azdeq.gov/flowregimes,Perennial,1028.08530754
AZ15060102-151-I,Trib to Diamond Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,No,Yes,No,SR,1.64504718517,www.azdeq.gov/flowregimes,Perennial,2647.45211207
AZ15060203-489,Trib to Chase Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,Yes,No,No,VR,1.86146447233,www.azdeq.gov/flowregimes,Perennial,2995.74267124
AZ15060101-063,Unnamed Trib,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,Yes,No,No,SR,0.0382043646167,www.azdeq.gov/flowregimes,Perennial,61.4840879378
AZ15060203-008,Verde River,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,No,Yes,No,No,VR,10.3546590677,www.azdeq.gov/flowregimes,Perennial,16664.2417712
AZ15050202-001,San Pedro River,I,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,Yes,No,No,No,Yes,Yes,No,SP,5.59545680238,www.azdeq.gov/flowregimes,Intermittent,9005.03284223
AZ15010010-008,Virgin River,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,Yes,No,No,CG,2.52508621304,www.azdeq.gov/flowregimes,Perennial,4063.74047393
AZ15060106B-412,Seven Springs Wash,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,Yes,No,No,No,No,No,No,MG,5.17032520373,www.azdeq.gov/flowregimes,Perennial,8320.84848637
AZ15020001-024,Water Canyon Creek,I,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,Yes,No,No,No,Yes,No,No,LC,10.0376918226,www.azdeq.gov/flowregimes,Intermittent,16154.1314168
AZ15060106B-001C,Salt River,I,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,No,Yes,No,No,MG,7.18814755671,www.azdeq.gov/flowregimes,Intermittent,11568.225278
AZ15020002-235,Spring to unnamed Tank,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,Yes,No,No,LC,2.47441977304,www.azdeq.gov/flowregimes,Perennial,3982.20057963
AZ15060105-011,Tonto Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,Yes,No,No,No,Yes,No,No,SR,7.81310565773,www.azdeq.gov/flowregimes,Perennial,12573.9998596
AZ15060202-028A,Sycamore Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,Yes,No,No,No,Yes,Yes,No,VR,11.7493079523,www.azdeq.gov/flowregimes,Perennial,18908.7160747
AZ15060202-035,Verde River,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,No,Yes,No,No,VR,1.93287970094,www.azdeq.gov/flowregimes,Perennial,3110.67457077
AZ15040004-1131,Trib to San Francisco River,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,Yes,No,No,UG,1.40831600151,www.azdeq.gov/flowregimes,Perennial,2266.46944008
AZ15060102-154-I,Walton Spring,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,No,Yes,No,SR,0.0700671333372,www.azdeq.gov/flowregimes,Perennial,112.762346158
AZ15030203-010,Santa Maria River,I,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,Yes,No,No,No,Yes,Yes,No,BW,13.7077609666,www.azdeq.gov/flowregimes,Intermittent,22060.5469861
AZ15060101-295,Trib to Johns Canyon,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,Yes,No,No,SR,1.88875168015,www.azdeq.gov/flowregimes,Perennial,3039.65726326
AZ15020005-001,Silver Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,Yes,No,No,No,Yes,Yes,No,LC,9.27845625005,www.azdeq.gov/flowregimes,Perennial,14932.2577598
AZ15050203-461,Trib to Turkey Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,Yes,No,No,SP,2.5133428384,www.azdeq.gov/flowregimes,Perennial,4044.8413066
AZ15050301-013B,Sonoita Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,Yes,No,No,SC,0.388413445121,www.azdeq.gov/flowregimes,Perennial,625.09209761
AZ15060203-025,Verde River,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,Yes,No,No,No,Yes,No,No,VR,24.6937927335,www.azdeq.gov/flowregimes,Perennial,39740.8866547
AZ15060203-023,Verde River,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,No,Yes,No,No,VR,3.82043411353,www.azdeq.gov/flowregimes,Perennial,6148.40501482
AZ15060101-520-I,Trib to Little Bonito Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,No,Yes,No,SR,3.57729001421,www.azdeq.gov/flowregimes,Perennial,5757.10173483
AZ15040004-115,Spring to Thomas Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,Yes,No,No,UG,0.122067191847,www.azdeq.gov/flowregimes,Perennial,196.448495693
AZ15020002-625,Unnamed Trib to Mineral Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,Yes,No,No,LC,4.24857639598,www.azdeq.gov/flowregimes,Perennial,6837.43460629
AZ15040004-1622,Trib to San Francisco River,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,Yes,No,No,UG,0.0902871973397,www.azdeq.gov/flowregimes,Perennial,145.303449922
AZ15040004-602,Trib to K P Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,Yes,No,No,UG,2.28292483454,www.azdeq.gov/flowregimes,Perennial,3674.01873296
AZ15030202-085,Trib to Conger Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,Yes,No,No,BW,2.26730832298,www.azdeq.gov/flowregimes,Perennial,3648.88634351
AZ15050301-268,Santa Cruz River,I,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,No,Yes,No,No,SC,15.7762109949,www.azdeq.gov/flowregimes,Intermittent,25389.4012862
AZ15020001-269,Trib to Ellis Wiltbank Reservoir,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,Yes,No,No,LC,3.28599356588,www.azdeq.gov/flowregimes,Perennial,5288.3046059
AZ15050202-008,San Pedro River,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,Yes,No,No,No,Yes,Yes,No,SP,28.3860396769,www.azdeq.gov/flowregimes,Perennial,45682.9940038
AZ15010002-696,Tapeats Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,Yes,No,No,No,Yes,No,No,CG,6.09920667802,www.azdeq.gov/flowregimes,Perennial,9815.74130352
AZ15060202-516,Spring to Spring Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,Yes,No,No,VR,0.113046512589,www.azdeq.gov/flowregimes,Perennial,181.931090619
AZ15060203-004,Verde River,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,Yes,No,No,No,Yes,No,No,VR,6.62418622812,www.azdeq.gov/flowregimes,Perennial,10660.6156823
AZ15060101-013-I,Tonto Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,No,Yes,No,SR,24.8344081975,www.azdeq.gov/flowregimes,Perennial,39967.1857605
AZ15030203-4291,Unnamed trib to Copper Basin Wash,E,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,Yes,No,No,No,No,No,No,BW,1.2418873522,www.azdeq.gov/flowregimes,Ephemeral,1998.62795619
AZ15060102-161-I,Trib to Little Diamond Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,No,Yes,No,SR,1.40243776547,www.azdeq.gov/flowregimes,Perennial,2257.00931726
AZ15050301-008B,Santa Cruz River,I,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,No,Yes,Yes,No,SC,8.96736621281,www.azdeq.gov/flowregimes,Intermittent,14431.6058736
AZ15020001-294,Trib to Colter Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,Yes,No,No,LC,3.30900703929,www.azdeq.gov/flowregimes,Perennial,5325.34127532
AZ15030203-286,Spring to Santa Maria River,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,Yes,No,No,BW,0.159409962509,www.azdeq.gov/flowregimes,Perennial,256.545979795
AZ15060202-052,Verde River,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,No,Yes,No,No,VR,17.0979411935,www.azdeq.gov/flowregimes,Perennial,27516.5241052
AZ15060103-006,Salt River,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,Yes,No,No,No,Yes,No,No,SR,15.8872967979,www.azdeq.gov/flowregimes,Perennial,25568.1769143
AZ15010010-003,Virgin River,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,No,Yes,No,No,CG,8.5637744279,www.azdeq.gov/flowregimes,Perennial,13782.0865571
AZ15040004-085,Trib to Romero Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,Yes,No,No,UG,1.89126220319,www.azdeq.gov/flowregimes,Perennial,3043.69756652
AZ15060106A-024,Salt River,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,No,No,No,No,SR,6.5204702086,www.azdeq.gov/flowregimes,Perennial,10493.7005948
AZ15060102-198-I,Snow Stake Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,No,Yes,No,SR,3.5404164896,www.azdeq.gov/flowregimes,Perennial,5697.75943055
AZ15020002-647,Sawmill Spring,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,Yes,No,No,LC,0.0632473901797,www.azdeq.gov/flowregimes,Perennial,101.787011475
AZ15060101-507-I,Squaw Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,No,Yes,No,SR,9.78710095235,www.azdeq.gov/flowregimes,Perennial,15750.8436967
AZ15060203-026B,West Clear Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,Yes,No,No,No,Yes,Yes,No,VR,23.3758868935,www.azdeq.gov/flowregimes,Perennial,37619.9185566
AZ15060102-158-I,Spring to Lame Deer Canyon,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,No,Yes,No,SR,0.0564578069374,www.azdeq.gov/flowregimes,Perennial,90.8602145683
AZ15040005-3360,Upper Fishhook Canyon,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,Yes,No,No,UG,3.38121726992,www.azdeq.gov/flowregimes,Perennial,5441.55260914
AZ15040004-059B,Thomas Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,Yes,No,No,UG,2.31206650705,www.azdeq.gov/flowregimes,Perennial,3720.91780255
AZ15070102-234,Unnamed Trib (UB1) to Big Bug Creek,E,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,Yes,No,No,No,MG,1.27817520201,www.azdeq.gov/flowregimes,Ephemeral,2057.02770635
AZ15060101-292,Trib to Beaver Creek,I,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,Yes,No,No,No,No,No,No,SR,2.74531145927,www.azdeq.gov/flowregimes,Intermittent,4418.15936143
AZ15070102-078,Trilby Wash,E,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,No,No,Yes,MG,30.281753585,www.azdeq.gov/flowregimes,Ephemeral,48733.8559093
AZ15060203-028,Tangle Creek,I,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,Yes,No,No,No,Yes,Yes,No,VR,12.3314178396,www.azdeq.gov/flowregimes,Intermittent,19845.5330027
AZ15030202-115,Spring to Burro Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,Yes,No,No,BW,0.0863450016604,www.azdeq.gov/flowregimes,Perennial,138.95908827
AZ15020005-003,Silver Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,Yes,No,No,No,Yes,Yes,No,LC,10.9405696158,www.azdeq.gov/flowregimes,Perennial,17607.1752821
AZ15050203-008,San Pedro River,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,No,Yes,Yes,No,SP,15.7094136045,www.azdeq.gov/flowregimes,Perennial,25281.9010917
AZ15060106A-017,Salt River,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,No,No,No,No,SR,8.61087461866,www.azdeq.gov/flowregimes,Perennial,13857.8871181
AZ15060203-006,Sycamore Creek West Fork,I,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,Yes,No,No,No,Yes,Yes,No,VR,6.49801613371,www.azdeq.gov/flowregimes,Intermittent,10457.5641918
AZ15060203-583,Spring to Fossil Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,Yes,No,No,VR,0.0823645381264,www.azdeq.gov/flowregimes,Perennial,132.553140353
AZ15060203-021,Verde River,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,Yes,No,No,No,Yes,No,No,VR,16.3696483546,www.azdeq.gov/flowregimes,Perennial,26344.4480505
AZ15060101-329,Unnamed Tributary to Black River North Fork East Fork,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,Yes,No,No,SR,0.0929903243642,www.azdeq.gov/flowregimes,Perennial,149.653719881
AZ15030203-009,Santa Maria River,I,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,Yes,No,No,No,Yes,Yes,No,BW,27.630807803,www.azdeq.gov/flowregimes,Intermittent,44467.5636881
AZ15060202-022,Spring Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,Yes,No,No,No,No,No,No,VR,6.44748535657,www.azdeq.gov/flowregimes,Perennial,10376.2426262
AZ15060101-315,Seven Springs Draw,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,Yes,No,No,SR,2.73086521855,www.azdeq.gov/flowregimes,Perennial,4394.9103441
AZ15060106A-016,Salt River,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,No,No,No,No,SR,8.81133395511,www.azdeq.gov/flowregimes,Perennial,14180.4957937
AZ15080200-002,Sycamore Canyon,I,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,Yes,Yes,Yes,No,SC,9.88149334655,www.azdeq.gov/flowregimes,Intermittent,15902.7538338
AZ15060202-037,Verde River,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,Yes,No,No,No,Yes,No,No,VR,10.7945833815,www.azdeq.gov/flowregimes,Perennial,17372.232742
AZ15060105-006,Tonto Creek,I,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,Yes,No,No,No,Yes,No,No,SR,15.7181496397,www.azdeq.gov/flowregimes,Intermittent,25295.9604057
AZ15040004-648,Trib to Thomas Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,Yes,No,No,UG,0.383534708805,www.azdeq.gov/flowregimes,Perennial,617.240516888
AZ15030203-020,Sycamore Creek,I,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,Yes,Yes,Yes,No,BW,12.2112703849,www.azdeq.gov/flowregimes,Intermittent,19652.1740307
AZ15060203-019,Verde River,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,No,Yes,No,No,VR,8.24776336153,www.azdeq.gov/flowregimes,Perennial,13273.5150263
AZ15060102-159-I,Trib to Little Diamond Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,No,Yes,No,SR,2.02772434476,www.azdeq.gov/flowregimes,Perennial,3263.31253452
AZ15060103-022,Salome Creek,I,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,Yes,No,No,No,Yes,Yes,No,SR,20.9899335077,www.azdeq.gov/flowregimes,Intermittent,33780.0911112
AZ15070102-036A,Turkey Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,Yes,No,No,MG,9.14603312568,www.azdeq.gov/flowregimes,Perennial,14719.1429729
AZ15060102-099-I,Trib to East Fork White River,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,No,Yes,No,SR,0.973595428887,www.azdeq.gov/flowregimes,Perennial,1566.85309561
AZ15020005-009,Silver Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,Yes,No,No,No,Yes,No,No,LC,10.6869577432,www.azdeq.gov/flowregimes,Perennial,17199.0257203
AZ15040004-023,San Francisco River,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,Yes,No,No,No,Yes,Yes,No,UG,12.295401915,www.azdeq.gov/flowregimes,Perennial,19787.5708746
AZ15060102-226-I,Spring to Soldier Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,No,Yes,No,SR,0.135793824757,www.azdeq.gov/flowregimes,Perennial,218.539414189
AZ15010002-029B,Shinumo Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,Yes,No,No,Yes,Yes,Yes,No,CG,8.78962703265,www.azdeq.gov/flowregimes,Perennial,14145.5618184
AZ15060202-053,Verde River,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,No,Yes,No,No,VR,2.10421827545,www.azdeq.gov/flowregimes,Perennial,3386.41782912
AZ15020002-433,Salado Springs,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,Yes,No,No,LC,0.137981893786,www.azdeq.gov/flowregimes,Perennial,222.060776995
AZ15040004-054,Silver Creek,I,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,Yes,No,No,No,Yes,No,No,UG,4.54609891445,www.azdeq.gov/flowregimes,Intermittent,7316.25164387
AZ15010002-793B,White Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,Yes,No,No,CG,5.13959909295,www.azdeq.gov/flowregimes,Perennial,8271.39950544
AZ15040005-1378,Trib to East Eagle Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,Yes,No,No,UG,2.2278988046,www.azdeq.gov/flowregimes,Perennial,3585.46274471
AZ15060102-195-I,Spring to Lame Deer Canyon,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,No,Yes,No,SR,0.0604966768863,www.azdeq.gov/flowregimes,Perennial,97.3601586873
AZ15060102-023-I,Sun Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,No,Yes,No,SR,5.4985443865,www.azdeq.gov/flowregimes,Perennial,8849.06711528
AZ15020008-011,Willow Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,Yes,No,No,Yes,Yes,Yes,No,LC,31.5430626399,www.azdeq.gov/flowregimes,Perennial,50763.7401286
AZ15060203-017,Verde River,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,No,No,No,No,VR,6.28291557089,www.azdeq.gov/flowregimes,Perennial,10111.3926993
AZ15050302-014B,Sabino Creek,I,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,Yes,No,No,Yes,Yes,No,No,SC,12.2969662404,www.azdeq.gov/flowregimes,Intermittent,19790.0884174
AZ15040004-057,Stone Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,Yes,No,No,UG,7.31505966498,www.azdeq.gov/flowregimes,Perennial,11772.4709264
AZ15050301-001,Santa Cruz River,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,Yes,Yes,Yes,No,SC,8.62750614834,www.azdeq.gov/flowregimes,Perennial,13884.6530241
AZ15050100-1479,Unnamed Trib (UQ9) to Queen Creek,I,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,Yes,No,No,No,MG,0.913822586675,www.azdeq.gov/flowregimes,Intermittent,1470.65783825
AZ15060106A-008,Salt River,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,No,No,No,No,SR,1.85237128112,www.azdeq.gov/flowregimes,Perennial,2981.10856926
AZ15040004-590,Trib to Grant Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,Yes,No,No,UG,2.88508868456,www.azdeq.gov/flowregimes,Perennial,4643.10945018
AZ15070103-363,Star Wash,E,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,No,No,Yes,MG,17.3578348498,www.azdeq.gov/flowregimes,Ephemeral,27934.7832381
AZ15010002-003,Colorado River,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,No,Yes,No,No,CG,26.8546083847,www.azdeq.gov/flowregimes,Perennial,43218.389313
AZ15060101-003-I,Black River,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,No,Yes,No,SR,4.42917405565,www.azdeq.gov/flowregimes,Perennial,7128.07894757
AZ15030107-002,Colorado River,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,No,Yes,No,No,CL,3.99563704015,www.azdeq.gov/flowregimes,Perennial,6430.36735748
AZ15030201-014,Trout Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,Yes,No,No,No,Yes,No,No,BW,32.1135967378,www.azdeq.gov/flowregimes,Perennial,51681.9275923
AZ15060101-048,Black River West Fork,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,Yes,No,No,SR,16.078115525,www.azdeq.gov/flowregimes,Perennial,25875.2705019
AZ15060106B-001D,Salt River,I,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,Yes,No,Yes,No,MG,11.3594854857,www.azdeq.gov/flowregimes,Intermittent,18281.3563722
AZ15020002-016,Little Colorado River,I,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,No,No,Yes,No,LC,5.15309493716,www.azdeq.gov/flowregimes,Intermittent,8293.11900478
AZ15020016-010-I,Little Colorado River,I,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,Yes,No,Yes,No,LC,5.31290288904,www.azdeq.gov/flowregimes,Intermittent,8550.30548766
AZ15060103-010-I,Salt River,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,No,No,No,No,SR,10.4858061371,www.azdeq.gov/flowregimes,Perennial,16875.3029425
AZ15020016-012-I,Little Colorado River,I,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,No,No,No,No,LC,0.853280044837,www.azdeq.gov/flowregimes,Intermittent,1373.22386693
AZ14080204-1051,Twins Dam Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,Yes,No,No,LC,1.3163435247,www.azdeq.gov/flowregimes,Perennial,2118.45379032
AZ15010002-016,National Canyon Creek,I,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,Yes,No,No,No,No,No,No,CG,2.21579086724,www.azdeq.gov/flowregimes,Intermittent,3565.9768694
AZ15060106B-001A,Salt River,I,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,No,No,Yes,Yes,MG,0.376985952811,www.azdeq.gov/flowregimes,Intermittent,606.701294643
AZ15010002-007,Colorado River,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,No,Yes,No,No,CG,7.81489701662,www.azdeq.gov/flowregimes,Perennial,12576.8827781
AZ15060101-350,Thompson Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,No,Yes,No,SR,0.943789501371,www.azdeq.gov/flowregimes,Perennial,1518.88500907
AZ15060203-003-I,Verde River,I,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,No,No,Yes,No,VR,7.10993150073,www.azdeq.gov/flowregimes,Intermittent,11442.3484858
AZ15040005-025,Eagle Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,Yes,No,No,No,Yes,Yes,No,UG,25.646967631,www.azdeq.gov/flowregimes,Perennial,41274.8760248
AZ15050100-003I-I,Gila River,E,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,No,No,Yes,No,MG,32.6827420689,www.azdeq.gov/flowregimes,Ephemeral,52597.8800479
AZ15020008-015,Little Colorado River,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,No,No,Yes,No,LC,4.51868575356,www.azdeq.gov/flowregimes,Perennial,7272.13434965
AZ15010002-001,Colorado River,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,No,Yes,No,No,CG,23.1957353557,www.azdeq.gov/flowregimes,Perennial,37329.9921802
AZ15020002-014-I,Little Colorado River,I,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,No,No,No,No,LC,2.61101207636,www.azdeq.gov/flowregimes,Intermittent,4202.02502306
AZ15030107-001,Colorado River,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,No,Yes,No,No,CL,30.5513374407,www.azdeq.gov/flowregimes,Perennial,49167.7099376
AZ15060102-237-I,Horseshoe Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,No,Yes,No,SR,9.79099820703,www.azdeq.gov/flowregimes,Perennial,15757.1157327
AZ15020016-001,Little Colorado River,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,No,No,Yes,No,LC,2.45798877489,www.azdeq.gov/flowregimes,Perennial,4234.19799102
AZ15060203-001-I,Verde River,I,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,No,No,No,No,MG,6.87506357043,www.azdeq.gov/flowregimes,Intermittent,11064.3644354
